time_unix_epoch,time_unix_epoch,user_accel_x,user_accel_y,user_accel_z,accel_x,accel_y,accel_z,accel_longitudinal,accel_lateral,accel_vertical,usage_probability
1467938909.74,1467938909.74,0.274889149305,0.195816014587,1.06923849607,-0.97998046875,1.74658203125,11.7060546875,0.0269860140379,0.368109740322,-1.05874732187,0
1467938909.8,1467938909.8,-0.0714383975287,0.316812495687,1.24148294596,-2.3369140625,1.97119140625,11.0791015625,0.173645895114,0.0596667366087,-1.27005531015,0
1467938909.86,1467938909.86,-0.525726068058,0.438231956859,1.2350242312,-2.728515625,1.494140625,9.97607421875,0.350468353098,-0.364206008816,-1.31842554395,0
1467938909.92,1467938909.92,-0.786822734042,0.357359503004,0.935505514814,-2.1943359375,0.9765625,9.2734375,0.332226433531,-0.649308220186,-1.04402625901,0
1467938909.98,1467938909.98,-0.949546066423,0.173479509595,0.486759926429,-1.33154296875,0.490234375,9.6005859375,0.214390404384,-0.868880386214,-0.606425368406,0
1467938910.04,1467938910.04,-0.809942651249,-0.0483087825777,0.274007768092,-0.9189453125,0.64404296875,9.9091796875,0.000415657780582,-0.776124881427,-0.362009791884,0
1467938910.1,1467938910.1,-0.597192980684,-0.282590459348,0.113121586899,-2.20068359375,0.96728515625,10.3466796875,-0.237201401782,-0.607018790668,-0.156706732735,0
1467938910.16,1467938910.16,-0.798545853437,-0.208457556875,0.376936269438,-4.01513671875,1.158203125,10.5380859375,-0.18357927724,-0.761952098559,-0.457098055943,0
1467938910.22,1467938910.22,-1.01669244291,-0.12830599887,0.619018180664,-3.6630859375,1.2080078125,10.6552734375,-0.123021924708,-0.93136637171,-0.742113029458,0
1467938910.28,1467938910.28,-1.3065165948,-0.0470120861778,0.654250350722,-3.0966796875,0.818359375,10.2348632812,-0.0427804941135,-1.1935841967,-0.843069312017,0
1467938910.34,1467938910.34,-1.42048505356,-0.0163990628036,0.572001400528,-2.431640625,0.6015625,9.091796875,-0.0130942319877,-1.30637967552,-0.799020026874,0
1467938910.37,1467938910.37,-1.2389333512,-0.0698467021202,0.370878167829,-1.5244140625,0.65185546875,8.8046875,-0.0569520504152,-1.16135102309,-0.570443065517,0
1467938911.42,1467938911.42,0.234704432615,0.217352689723,0.414655483804,-1.49365234375,1.2646484375,10.1811523438,,,,0
1467938911.48,1467938911.48,0.294642372334,0.19258573662,0.356054517426,-1.05419921875,0.99267578125,9.46240234375,,,,0
1467938911.54,1467938911.54,0.367031296875,0.155679688653,0.269516428189,-0.91552734375,0.91162109375,9.36474609375,,,,0
1467938911.6,1467938911.6,0.515003143936,0.0943559835381,0.178517130536,-0.80419921875,0.95947265625,9.89697265625,,,,0
